1/9/2015,18:01,FranmerMS,Excel Add-in for Azure ML - Machine Learning - Site Home - TechNet Blogs http://t.co/aDG3LZOsOm
1/9/2015,15:10,FranmerMS,New SQL Server 2014 Logo Certification Program - SQL Server Team Blog - Site Home - TechNet Blogs http://t.co/qEHMTOtBDL
1/9/2015,15:08,FranmerMS,Combining relational and NoSQL concepts in SQL Server - SQL Server Database Engine - Site Home - MSDN Blogs http://t.co/3WrPxNVr1v
31/08/2015,10:11,pgeiger,"Retweeted Franck Mercier (@FranmerMS):  La semaine commence bien, il est encore possible de s'inscrire pour le... http://t.co/4ZlWwtOVPA"
31/08/2015,5:28,FranmerMS,RT @BIwithEmilie: Nouveautés Power BI Desktop Août 2015.Découvrez les  : http://t.co/UOHlwWNLC7
31/08/2015,5:23,FranmerMS,"La semaine commence bien, il est encore possible de s'inscrire pour le #SQLSatParis : https://t.co/czjJX0GlcS"
30/08/2015,21:06,pgeiger,"Retweeted Franck Mercier (@FranmerMS):  Si vous avez raté les  techdays camps, session de rattrapage samedi 5/09... http://t.co/0guokUMmFg"
28/08/2015,11:15,FranmerMS,Power BI: Content packs and Office 365 integration with groups. http://t.co/bHRD3CwLem #PowerBI #mstechdays
28/08/2015,9:01,FranmerMS,New Azure SQL Database offerings add capabilities to scale data up and out - SQL Server Team Blog - TechNet Blogs http://t.co/KM6qCs6kL7
28/08/2015,8:11,FranmerMS,"Si vous avez raté les  techdays camps, session de rattrapage samedi 5/09 au #SQLSatParis. Inscrivez-vous !!http://t.co/tnBTe8FlfV"
28/08/2015,8:10,FranmerMS,"Si vous avez raté les Techdays Camps, session de rattrapage samedi 5 septembre au #SQLSatParis. Inscrivez-vous !! https://t.co/p1EYbY94Yp"
28/08/2015,7:47,FranmerMS,@pierlag @sebastienpertus de rien et avec plaisir :) #mstechdays
27/08/2015,8:12,pierlag,Très belle démo Polybase de @sebastienpertus #mstechdays merci @FranmerMS pour la VM :)
26/08/2015,9:37,FranmerMS,Exploring your Adobe Analytics data in Power BI - PowerBI - Site Home - MSDN Blogs http://t.co/UfU0nsVzcj
24/08/2015,18:03,FranmerMS,[Webinar] Creating Reports for Power BI Using Power BI Desktop - PowerBI - Site Home - MSDN Blogs http://t.co/4MpAmlqZ4b
24/08/2015,9:51,FranmerMS,J'animerai la session 'BI in the Cloud - what solutions ?' http://t.co/tnBTe8FlfV #sqlsatParis #GUSS_France https://t.co/SJ4x1cWzF8
24/08/2015,9:46,FranmerMS,J'animerai une session sur les nouveautés Power BI #mstechdays #Data #PowerBI https://t.co/CRRk9BgOtC
24/08/2015,9:46,sqlsat,@franmerMS is attending #sqlsatParis SQLSaturday #420 - Paris 2015
21/08/2015,12:44,FranmerMS,Announcing the Power BI Desktop August Update - PowerBI - Site Home - MSDN Blogs http://t.co/WtSB0wLvDK
11/8/2015,16:25,SQLServerGeeks,"Asia SQL Conference. 3 days, 40+ Speakers, 70+ sessions. Help us spread the word. Pls RT. @franmerMS http://t.co/QokEBOe14L"
4/8/2015,6:33,Technet_France,Datazen Enterprise dans une machine virtuelle #Azure par @FranmerMS http://t.co/PQgWU1eSaU #VM http://t.co/kpxJKKZCmw
30/07/2015,7:59,FranmerMS,Azure SQL Data Warehouse &amp; Power BI: a full Cloud solution to create your BI architecture. http://t.co/uMzUU3CYKP @benjgui #Azure #PowerBI
30/07/2015,8:31,Oli4Twist,@FranmerMS @Technitrain @benjgui Very nice blog post. Any numbers around the total cost of the solution on a Per Month basis?
30/07/2015,8:33,rquintino,@FranmerMS @benjgui awesome post :) &amp; amazing combo (both technology and the team ;) )
31/07/2015,7:12,ahsankhawajas,"@FranmerMS @benjgui excellent post mate,  am also interested in total cost here on monthly basis and at times  with 2000 dw units"
29/07/2015,15:30,Oleapnantes,"Matinée #BI : Conf @FranmerMS ! Témoignages @thopit de @Energie_pers, les sociétés Goupil, @neovivo et @VIF_agro ! http://t.co/FuhIVBxSQE"
24/07/2015,7:25,FranmerMS,Microsoft Power BI Desktop disponible : http://t.co/SsCJgcF1wq #PowerBI
23/07/2015,20:04,FranmerMS,What's New in Master Data Services - SQL2016 CTP2.2(July) Release - Master Data Services Team Blog - MSDN Blogs http://t.co/PqopoEbHsu
23/07/2015,20:04,FranmerMS,Accelerating Power BI Desktop - PowerBI - Site Home - MSDN Blogs http://t.co/btPsvzSCEe
22/07/2015,22:20,FranmerMS,Announcing SQL Server Management Studio - July 2015 Release - Microsoft SQL Server Release Services -  MSDN Blogs http://t.co/BNVQnMTWFT
22/07/2015,19:31,FranmerMS,Monitoring and Exploring your Visual Studio Online Work Items with Power BI - PowerBI - Site Home - MSDN Blogs http://t.co/0sTrQOeAOc
22/07/2015,19:31,FranmerMS,SQL Server 2016 Upgrade Advisor Preview and CTP 2.2 now available - SQL Server Team Blog - Site Home - TechNet Blogs http://t.co/QanBTT8JNA
22/07/2015,5:35,FranmerMS,RT @Oleapnantes: Conférence de @FranmerMS #Microsoft #SQLServer #Reporting #DécisionnelRH- Inscrivez-vous avant les vacances ! http://t.co/…
22/07/2015,5:32,FranmerMS,Power BI - GA and beyond... - PowerBI - Site Home - MSDN Blogs http://t.co/ff3wCmoZus
22/07/2015,5:30,FranmerMS,Power BI Weekly Service Update - PowerBI - Site Home - MSDN Blogs http://t.co/KzK6EwInac
21/07/2015,16:11,Oleapnantes,Conférence de @FranmerMS #Microsoft #SQLServer #Reporting #DécisionnelRH- Inscrivez-vous avant les vacances ! http://t.co/w7sPjK5XT1 …
17/07/2015,7:48,FranmerMS,Mise à jour du serveur DataZen Enterprise : une bonne nouvelle du côté des requêtes MDX http://t.co/EghjMjzasV #BI #Datazen
17/07/2015,7:18,FranmerMS,New capabilities added to Power BI - PowerBI - Site Home - MSDN Blogs http://t.co/paCPrxq6fH
16/07/2015,15:19,pcouril,#TechdaysCamp speaker parcours #data @benjguin @benjguin @sebastienpertus @FranmerMS cc  @Technet_France @msdev_fr
10/7/2015,19:10,FranmerMS,"@blouik @MSPowerBI Hello Damien, I'm not aware of this limitation ! I will check that."
10/7/2015,19:04,FranmerMS,Announcing Power BI general availability coming July 24th - PowerBI - Site Home - MSDN Blogs http://t.co/k44Gaqhd5Q
10/7/2015,19:00,FranmerMS,Announcing Spark for Azure HDInsight public preview - SQL Server Team Blog - Site Home - TechNet Blogs http://t.co/HV7qCPZbfD
